,Unnamed: 0,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",affiliation,lab_size,Highest_degree,Degree_area,Publication Rate,Other Journals Published In,duration of Career(Years),DOI,Title,Creator/Author,Journal Name,Sponsoring Org.,NAME,ADDRESS,STATE,COUNTRY,COUNTY,SOURCE,WEBSITE,UNI_RANKS,UNI_NAMES,UNI_AREAS
126,126.0,"Sandrine Koechler, Jessica Cleiss-Arnold, Caroline Proux, Odile Sismeiro, Marie-Agne_s Dillies, Florence Goulhen-Chollet, Florence Hommais, Didier LiÅ¹vremont, Florence ArsÅ¹ne-Ploetze, Jean-Yves CoppÅ½e, Philippe N Bertin Gi",Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans,BMC Microbiology 2010,10.1186/1471-2180-10-53,2010.0,,,1.0,,,"Duplicated blot strips, multiple cases",1,3/28/2017,,1.0,,1.0,"UMR7156 Génétique Moléculaire, Génomique et Microbiologie, CNRS Université de Strasbourg, 28 rue Goethe, 67000 Strasbourg, France.",23.0,,,4.5,27.0,6.0,https://doi.org/10.1371/journal.pone.0224959,A tree-planting decision support tool for urban heat mitigation,"Werbin, Zoey R.; Heidari, Leila; Buckley, Sarabeth; Brochu, Paige; Butler, Lindsey J.; Connolly, Catherine; Houttuijn Bloemendaal, Lucila; McCabe, Tempest D.; Miller, Tara K.; Hutyra, Lucy R.",PLOS ONE,National Science Foundation,LEHIGH VALLEY BARBER SCHOOL,1517B IRENE STREET,PA,USA,NORTHAMPTON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=491677,www.lehighvalleybarberschool.com,126,"University of Maryland, College Park",North America
127,127.0,"Scarlett R Holdsworth, and Christopher J Law",Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH homeostasis in Escherichia coli,"BMC Microbiology 2013, 13:113",10.1186/1471-2180-13-113,2013.0,,,,1.0,,Overlapping images of colony panels,1,4/12/2017,,1.0,,1.0,"Institute for Global Food Security, School of Biological Sciences, Medical Biology Centre, Queen's University Belfast, 97 Lisburn Road, Belfast BT9 7BL, UK.",5.0,PhD Biochemistry,,1.0,5.0,5.0,https://doi.org/10.1371/journal.pcbi.1008057,Temperature-robust activity patterns arise from coordinated axonal Sodium channel properties,"DeMaegd, Margaret L.; Stein, Wolfgang",PLOS Computational Biology,National Science Foundation,BLUE CLIFF COLLEGE-FAYETTEVILLE,3448 N. COLLEGE,AR,USA,WASHINGTON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=450119,bluecliffcollege.com,128,Chalmers University of Technology,Europe
128,128.0,"Daniel C Kraushaar, Wenfei Jin, Alika Maunakea, Brian Abraham, Misook Ha, and Keji Zhao",Genome-wide incorporation dynamics reveal distinct categories of turnover for the histone variant H3.3,"Genome Biology 2013, 14:R121",10.1186/gb-2013-14-10-r121,2013.0,,,1.0,,,duplicated microscopy panel; might be error,1,,,1.0,,1.0,None,13.0,,,0.909090909,10.0,11.0,https://doi.org/10.1371/journal.pone.0226052,Controlling a robotic arm for functional tasks using a wireless head-joystick: A case study of a child with congenital absence of upper and lower limbs,"Aspelund S, Patel P",PloS one,National Science Foundation,SOUTHERN STATES UNIVERSITY,"1094 CUHADY PLACE, #120",CA,USA,SAN DIEGO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490063,www.ssu.edu/,128,Hokkaido University,Asia
129,129.0,"Arumugam Nagalingam, Jack L Arbiser, Michael Y Bonner, Neeraj K Saxena, and Dipali Sharma",Honokiol activates AMP-activated protein kinase in breast cancer cells via an LKB1-dependent pathway and inhibits breast carcinogenesis,"Breast Cancer Research 2012, 14:R35",10.1186/bcr3128,2012.0,,,1.0,,,Duplicated microscopy images,1,3/28/2017,,1.0,,1.0,"Department of Oncology, Johns Hopkins University School of Medicine and the Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, Baltimore MD 21231, USA.",11.0,MD,,2.777777778,25.0,9.0,https://doi.org/10.1371/journal.pone.0238015,Disease avoidance in the time of COVID-19: The behavioral immune system is associated with concern and preventative health behaviors,"Shook, Natalie J.; Sevi, Barış; Lee, Jerin; Oosterhoff, Benjamin; Fitzgerald, Holly N.",PLOS ONE,National Science Foundation,VIRGINIA UNIVERSITY OF INTEGRATIVE MEDICINE,9401 MATHY DRIVE STE 100,VA,USA,FAIRFAX,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490106,vuim.edu,130,Freie Universitaet Berlin,Europe
130,130.0,"Ingunn Holen, Jacob Whitworth, Faith Nutter, Alyson Evans, Hannah K Brown, Diane V Lefley, Ivana Barbaric, __Mark Jones, and Penelope D Ottewell","Loss of plakoglobin promotes decreased cell-cell contact, increased invasion and breast cancer cell dissemination in vivo","Breast Cancer Research 2012, 14:R86",10.1186/bcr3201,2012.0,,,1.0,,,Duplicated microscopy images,1,3/28/2017,,1.0,,1.0,"Academic Unit of Clinical Oncology, University of Sheffield, Medical School, Beech Hill Road, Sheffield, S10 2RX, UK.",19.0,PhD,,6.833333333,82.0,12.0,https://doi.org/10.1371/journal.pone.0236464,Estimation of time-varying reproduction numbers underlying epidemiological processes: A new statistical tool for the COVID-19 pandemic,"Hong, Hyokyoung G.; Li, Yi",PLOS ONE,National Science Foundation,NASHVILLE FILM INSTITUTE,191 POLK AVENUE,TN,USA,DAVIDSON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490115,nfi.edu,131,Lancaster University,Europe
131,131.0,"Meiou Dai, Amal A Al-Odaini, Ani Arakelian, Shafaat A Rabbani, Suhad Ali, and Jean-Jacques Lebrun",A novel function for p21Cip1 and acetyltransferase p/CAF as critical transcriptional regulators of TGFb-mediated breast cancer cell migration and invasion,"Breast Cancer Research 2012, 14:R127",10.1186/bcr3322,2012.0,,,1.0,,,Duplicated blot panels,1,3/28/2017,,1.0,,1.0,None,13.0,PhD,,1.888888889,17.0,9.0,https://doi.org/10.1371/journal.pone.0254051,A semi-analytical solution and AI-based reconstruction algorithms for magnetic particle tracking,"Wu, Huixuan; Du, Pan; Kokate, Rohan; Wang, Jian-Xun",PLOS ONE,National Science Foundation,MONROE 2 ORLEANS BOCES-CENTER FOR WORKFORCE DEVELOPMENT,"ROCHESTER TECH PARK, BUILDING 9, 160 WALLACE WAY",NY,USA,MONROE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=451459,www.monroe2cwd.edu,132,Pontificia Universidad Católica de Chile (UC),Latin America
132,132.0,"Yi Fang Lee, Lance David Miller, Xiu Bin Chan, Michael A Black, Brendan Pang, Chee Wee Ong, Manuel Salto-Tellez, Edison T Liu, and Kartiki V Desai",JMJD6 is a driver of cellular proliferation and motility and a marker of poor prognosis in breast cancer,"Breast Cancer Research 2012, 14:R85",10.1186/bcr3200,2012.0,,,1.0,,,"duplicated blots, different exposure?",1,3/28/2017,,1.0,,1.0,"National Institute of Biomedical Genomics, 2nd Floor Netaji Subash Sanatorium, Kalyani 741251, India.",19.0,,,11.0,33.0,3.0,https://doi.org/null,Shifts in temperature influence how Batrachochytrium dendrobatidis infects amphibian larvae,"Bradley, P.W.; Brawner, M.D.; Raffel, T.R.; Rohr, J.R.; Olson, D.H.; Blaustein, A.R.",PloS one,National Science Foundation,WINONAH'S INTERNATIONAL SCHOOL OF COSMETOLOGY,1870 CHACE DRIVE,AL,USA,JEFFERSON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=491905,www.winonah.net,132,"University of California, Santa Barbara (UCSB)",North America
133,133.0,"Meiou Dai, Amal A Al-Odaini, Nade_ge Fils-AimÅ½, Manuel A Villatoro, Jimin Guo, Ani Arakelian, Shafaat A Rabbani, Suhad Ali, and Jean Jacques Lebrunn",Cyclin D1 cooperates with p21 to regulate TGFb-mediated breast cancer cell migration and tumor local invasion,"Breast Cancer Research 2013, 15:R49",10.1186/bcr3441,2013.0,,,,1.0,,Overlapping microscopy images,1,3/28/2017,,1.0,,1.0,None,19.0,PhD,,1.888888889,17.0,9.0,https://doi.org/10.1371/journal.pcbi.1007970,Real time structural search of the Protein Data Bank,"Guzenko, Dmytro; Burley, Stephen K.; Duarte, Jose M.",PLOS Computational Biology,National Science Foundation,YESHIVA GEDOLA TIFERES YERACHMIEL,911 SOMERSET AVENUE,NJ,USA,OCEAN,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=491914,https://yeshivagedolatiferesyerachmiel.com,134,University of York,Europe
134,134.0,"Zhaojia Wu, Siqi Shen, Zhiling Zhang, Weiwei Zhang, and Wei Xiao",Ubiquitin-conjugating enzyme complex Uev1A-Ubc13 promotes breast cancer metastasis through nuclear factor-_B mediated matrix metalloproteinase-1 gene regulation,"Breast Cancer Research 2014, 16:R75",10.1186/bcr3692,2014.0,,,,1.0,,Overlapping microscopy images,1,3/28/2017,,1.0,,1.0,None,11.0,PhD,,1.272727273,14.0,11.0,https://doi.org/10.1371/journal.pone.0235370,Experimental methodologies can affect pathogenicity of Batrachochytrium salamandrivorans infections,"Kumar, Rajeev; Malagon, Daniel A.; Carter, Edward Davis; Miller, Debra L.; Bohanon, Markese L.; Cusaac, Joseph Patrick; Peterson, Anna C.; Gray, Matthew J.",PLOS ONE,National Science Foundation,CUTTING EDGE ACADEMY,45 SUNSET STRIP AND ROUTE 10 EAST,NJ,USA,MORRIS,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490300,www.cuttingedgeacademynj.com,135,University of Oslo,Europe
135,135.0,"Alexandr V. Bazhin, Olga N. Shifrina, Marina S. Savchenko, Natalya K. Tikhomirova, Maria A. Goncharskaia, Vera A. Gorbunova, Ivan I. Senin, Alexandr G. Chuchalin, Pavel P. Philippov",Low titre autoantibodies against recoverin in sera of patients with small cell lung cancer but without a loss of vision,Lung Cancer 34 (2001) 99Ä104,10.1016/S0169-5002(01)00212-4,2001.0,,,,1.0,,Duplicated blot strips,1,,,,1.0,1.0,"Department of Enzymology, A.N. Belozersky Institute of Physico-Chemical Biology, Moscow State University, 119899 Moscow, Russia.",19.0,,,13.125,105.0,8.0,https://doi.org/10.1371/journal.pcbi.1007981,The genome polishing tool POLCA makes fast and accurate corrections in genome assemblies,"Zimin, Aleksey V.; Salzberg, Steven L.",PLOS Computational Biology,National Science Foundation,YESHIVA BAIS AHARON,905 PARK AVENUE,NJ,USA,OCEAN,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490319,https://www.yeshivabaisaharon.com,136,University of Pittsburgh,North America
136,136.0,"Marina S. Savchenko, Alexandr V. Bazhin, Olga N. Shifrina, Sofia A. Demoura, Eugenia A. Kogan, Alexandr G. Chuchalin, Pavel P. Philippov",Antirecoverin autoantibodies in the patient with non-small cell lung cancer but without cancer-associated retinopathy,"Lung Cancer (2003) 41, 363__/367",10.1016/S0169-5002(03)00239-3,2003.0,,,,1.0,,Duplicated blot strips,1,7/5/2016,1.0,,,1.0,None,3.0,,,0.357142857,5.0,14.0,https://doi.org/10.1371/journal.pgen.1008992,Quorum sensing sets the stage for the establishment and vertical transmission of Sodalis praecaptivus in tsetse flies,"Medina Munoz, Miguel; Spencer, Noah; Enomoto, Shinichiro; Dale, Colin; Rio, Rita V.",PLOS Genetics,National Science Foundation,MY BEAUTY & BARBER COLLEGE,6100 MACK ROAD ST. F,CA,USA,SACRAMENTO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490337,www.mybeautycollege.com,137,CentraleSupélec,Europe
137,137.0,"Stephana Carelli, Giorgia Zadra, Valentina Vaira, Monica Falleni, Luca Bottiglieri, Mario Nosotti, Anna Maria Di Giulio, Alfredo Gorio, Silvano Bosari",Up-regulation of focal adhesion kinase in non-small cell lung cancer,"Lung Cancer (2006) 53, 263Å271",10.1016/j.lungcan.2006.06.001,2006.0,,,,,1,Duplicated lanes with blot panel,1,,,,1.0,1.0,"Division of Thoracic Surgery, City of Hope National Medical Center, Duarte, California.",21.0,PhD,,22.0,66.0,3.0,https://doi.org/10.1371/journal.pcbi.1008105,Epithelial organ shape is generated by patterned actomyosin contractility and maintained by the extracellular matrix,"Nematbakhsh, Ali; Levis, Megan; Kumar, Nilay; Chen, Weitao; Zartman, Jeremiah J.; Alber, Mark",PLOS Computational Biology,National Science Foundation,HARMONY HEALTH CARE INSTITUTE,"10 AL PAUL LANE, SUITE 204",NH,USA,HILLSBOROUGH,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490382,www.harmony-health.org,138,Ghent University,Europe
138,138.0,"Katherine M. Finan, Greg Hodge, Ann M. Reynolds, Sandra Hodge, Mark D. Holmes, Andrew H. Baker, Paul N. Reynolds",In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater in vivo efficacy versus gene delivery for TIMPs-1 or -2,"Lung Cancer (2006) 53, 273Å284",10.1016/j.lungcan.2006.06.006,2006.0,,,,1.0,,Overlapping microscopy images,1,6/13/2016,,1.0,,1.0,None,0.0,MD,,0.2,2.0,10.0,https://doi.org/10.1371/journal.pone.0259143,Agreement of rebound and applanation tonometry intraocular pressure measurements during atmospheric pressure change,"Vercellin, Alice Verticchio; Harris, Alon; Siesky, Brent; Zukerman, Ryan; Tanga, Lucia; Carnevale, Carmela; Scarinci, Fabio; Oddone, Francesco",PLOS ONE,National Science Foundation,MILAN INSTITUTE OF COSMETOLOGY-RENO,4020 KIETZKE LANE,NV,USA,WASHOE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=454555,www.milaninstitute.edu,139,University of Bern,Europe
139,139.0,"Kang Fang, Shih-Ping Chen, Chia-Wei Lin, Wan-Chun Cheng, Hwei-Tien Huang",Ellipticine-induced apoptosis depends on Akt translocation and signaling in lung epithelial cancer cells,Lung Cancer 63 (2009) 227Ä234,10.1016/j.lungcan.2008.05.026,2009.0,,,,1.0,,Shifted reused blots,1,10/1/2016,1.0,,,1.0,"Department of Life Science, National Taiwan Normal University, 88 Ting-chou Road, sec 4, Taipei, Taiwan.",11.0,,,13.2,66.0,5.0,https://doi.org/10.1371/journal.pone.0235070,From graph topology to ODE models for gene regulatory networks,"Kang, Xiaohan; Hajek, Bruce; Hanzawa, Yoshie; Hernandez-Lemus, Enrique",PLOS ONE,National Science Foundation,AMERICAN BEAUTY SCHOOLS,8100 SOUTHWEST 8TH STREET,FL,USA,MIAMI-DADE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490391,www.americanbeautyschools.com,140,Aalto University,Europe
140,140.0,"Shun-Dong Dai, Yan Wang, Gui-Yang Jiang, Peng-Xin Zhang, Xin-Jun Dong, Qiang Wei, Hong-Tao Xu, Qing-Chang Li, Chen Zhao, En-Hua Wang",Kaiso is expressed in lung cancer: Its expression and localization is affected by p120ctn,Lung Cancer 67 (2010) 205Ä215,10.1016/j.lungcan.2009.06.013,2010.0,,,,,1,Duplicated parts of lanes to make 2 negative lanes,1,12/1/2016,1.0,,,1.0,"Department of Pathology, First Affiliated Hospital and College of Basic Medical Sciences of China Medical University, Shenyang 110001, China.",21.0,,,3.363636364,37.0,11.0,https://doi.org/10.1371/journal.pcbi.1007897,Immunization strategies in networks with missing data,"Rosenblatt, Samuel F.; Smith, Jeffrey A.; Gauthier, G. Robin; Hébert-Dufresne, Laurent",PLOS Computational Biology,National Science Foundation,AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE,"223 RT. 18, SUITE 205",NJ,USA,MIDDLESEX,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=487852,massageschoolnewjersey.com,141,Aarhus University,Europe
141,141.0,"Kazutoshi Komiya, Naoko Sueoka-Aragane, Akemi Sato, Takashi Hisatomi, Toru Sakuragi, Masahiro Mitsuoka, Toshimi Sato, Shinichiro Hayashi, Hiroto Izumi, Makoto Tsuneoka, Eisaburo Sueoka","Expression of Mina53, a novel c-Myc target gene, is a favorable prognostic marker in early stage lung cancer",Lung Cancer 69 (2010) 232Ä238,10.1016/j.lungcan.2009.10.010,2010.0,,,,,1,Manipulated FACS panels,1,11/1/2016,,1.0,,1.0,"Department of Internal Medicine, Faculty of Medicine, Saga University, 5-1-1 Nabeshima, Saga 849-8501, Japan.",23.0,,,11.66666667,35.0,3.0,https://doi.org/10.1371/journal.pgen.1009965,Regulation of gliotoxin biosynthesis and protection in Aspergillus species,"de Castro, Patrícia Alves; Colabardini, Ana Cristina; Moraes, Maísa; Horta, Maria Augusta; Knowles, Sonja L.; Raja, Huzefa A.; Oberlies, Nicholas H.; Koyama, Yasuji; Ogawa, Masahiro; Gomi, Katsuya; Steenwyk, Jacob L.; Rokas, Antonis; Gonçales, Relber A.; Duarte-Oliveira, Cláudio; Carvalho, Agostinho; Ries, Laure N.; Goldman, Gustavo H.",PLOS Genetics,National Science Foundation,HOGAN INSTITUTE OF COSMETOLOGY AND ESTHETICS,495 INDIAN TRAIL ROAD NORTHWEST,GA,USA,GWINNETT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490407,www.hoganinstituteofcosmetologyandesthetics.com,141,Michigan State University,North America
142,142.0,"Hakan Akca, Aydin Demiray, Onur Tokgun, Jun Yokota",Invasiveness and anchorage independent growth ability augmented by PTEN inactivation through the PI3K/AKT/NFkB pathway in lung cancer cells,Lung Cancer 73 (2011) 302Ä309,10.1016/j.lungcan.2011.01.012,2011.0,10.1016/j.lungcan.2011.01.012,,,,1,Duplicated bands within same blot,1,11/1/2016,,1.0,,1.0,"Medical Biology Department, School of Medicine, Pamukkale University, Kinikli, Denizli, Turkey. hakanakca@yahoo.com",9.0,Phd,,4.714285714,33.0,7.0,https://doi.org/10.1371/journal.pone.0238004,"Can Siberian alder N-fixation offset N-loss after severe fire? Quantifying post-fire Siberian alder distribution, growth, and N-fixation in boreal Alaska","Houseman, Brian; Ruess, Roger; Hollingsworth, Teresa; Verbyla, Dave",PLOS ONE,National Science Foundation,J'S BARBER COLLEGE,1207 CENTER STREET,LA,USA,IBERIA,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490416,jsbarbercollege.com,141,Newcastle University,Europe
143,143.0,"Norimitsu Tanaka, Shinichi Toyooka, Junichi Soh, Takafumi Kubo, Hiromasa Yamamoto, Yuho Maki, Takayuki Muraoka, Kazuhiko Shien, Masashi Furukawa, Tsuyoshi Ueno, Hiroaki Asano, Kazunori Tsukuda, Keisuke Aoe, Shinichiro Miyoshi",Frequent methylation and oncogenic role of microRNA-34b/c in small-cell lung cancer,Lung Cancer 76 (2012) 32Ä38,10.1016/j.lungcan.2011.10.002,2012.0,,,1.0,,,Duplicated microscopy image; might be error,1,,,1.0,,1.0,"Department of Cancer and Thoracic Surgery, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, 2-5-1 Shikata-cho, Kita-ku, Okayama 700-8558, Japan.",29.0,,,3.625,58.0,16.0,https://doi.org/10.1371/journal.pone.0238121,"Variable patterns of mutation density among NaV1.1, NaV1.2 and NaV1.6 point to channel-specific functional differences associated with childhood epilepsy","Encinas, Alejandra C.; Watkins, Joseph C.; Longoria, Iris Arenas; Johnson, J. P.; Hammer, Michael F.",PLOS ONE,National Science Foundation,AVEDA INSTITUTE-BOISE,10222 W FAIRVIEW AVE,ID,USA,ADA,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=461652,www.avedaidaho.com,144,RWTH Aachen University,Europe
144,144.0,"Dusanka S. Skundric, Weili Zhou, William W. Cruikshank, Rujuan Dai",Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental autoimmune encephalomyelitis (EAE),Journal of Autoimmunity 25 (2005) 206-214,10.1016/j.jaut.2005.09.016,2005.0,,,,1.0,,"Duplicated blot strips, stretched multiple cases",1,,,,1.0,1.0,"Department of Neurology, Wayne State University School of Medicine, 421 East Canfield, 2226 Elliman Building, Detroit, MI 48201, USA. skundric@cmb.biosci.wayne.edu",9.0,PhD,,0.882352941,15.0,17.0,https://doi.org/10.1371/journal.pgen.1008867,VolcanoFinder: Genomic scans for adaptive introgression,"Setter, Derek; Mousset, Sylvain; Cheng, Xiaoheng; Nielsen, Rasmus; DeGiorgio, Michael; Hermisson, Joachim",PLOS Genetics,National Science Foundation,POWAY ADULT SCHOOL,13626 TWIN PEAKS ROAD,CA,USA,SAN DIEGO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=492315,www.powayadultschool.com,145,Cardiff University,Europe
145,145.0,"Pascale Gerbaud, LoÅc Petzold, Patrice Therond, Wayne B. Anderson, Daniele Evain-Brion, Francoise Raynaud","Differential regulation of Cu, Zn- and Mn-superoxide dismutases by retinoic acid in normal and psoriatic human fibroblasts",Journal of Autoimmunity 24 (2005) 69-78,10.1016/j.jaut.2004.10.003,2005.0,,,1.0,,,Duplicated blot panel,1,,,,1.0,1.0,"INSERM U 427, Faculté des Sciences Pharmaceutiques et Biologiques de Paris, Université René Descartes, Paris V, 4 avenue de l'Observatoire, 75270 Paris Cedex 06, France.",13.0,,,2.1,21.0,10.0,https://doi.org/10.1371/journal.pcbi.1008015,Interactions between calmodulin and neurogranin govern the dynamics of CaMKII as a leaky integrator,"Ordyan, Mariam; Bartol, Tom; Kennedy, Mary; Rangamani, Padmini; Sejnowski, Terrence",PLOS Computational Biology,National Science Foundation,VISTA ADULT SCHOOL,510 SUNSET DRIVE,CA,USA,SAN DIEGO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=492324,vistaadultschool.org,146,McMaster University,North America
